id,title,publishedAt,channelId,viewCount,channel_short_name,channel_category
5pvwGOrVeUw,I tried contact lenses for A WEEK!! VLOG,7 years ago,UCHVSseA5eTTguk_o5InXu9w,87424,annierose,family
3eLoGKHKA-g,responding to hate! it gets real ep: 8,7 years ago,UCHVSseA5eTTguk_o5InXu9w,114427,annierose,family
k1-eYSNeVoQ,day with us!! ROAD TRIP AND HOTEL ROUTINE!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,245305,annierose,family
m4dYNUyqYjM,room decor shopping at target vlog!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,208836,annierose,family
Q1YB_E5K-6A,REAL Sleepover Morning Routine with Hope Marie!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,147018,annierose,family
T_ujsiAbZPk,my insecurities | It gets real ep: 7,7 years ago,UCHVSseA5eTTguk_o5InXu9w,97715,annierose,family
Q0MDtTP9ZFA,testing EVERY ICED COFFEE from fast food restaurants ... *shook*,7 years ago,UCHVSseA5eTTguk_o5InXu9w,228875,annierose,family
ZwG05Vrp9Tw,My Productive Routine VLOG!! Let's Talk About Everything,7 years ago,UCHVSseA5eTTguk_o5InXu9w,193398,annierose,family
je8gPxCAhdY,"bra shopping with my sister!! Pink, Victoria secret+ HAUL",7 years ago,UCHVSseA5eTTguk_o5InXu9w,962036,annierose,family
gyGxTl97y6s,bra struggles!! it gets real ep: 6,7 years ago,UCHVSseA5eTTguk_o5InXu9w,293188,annierose,family
Y0JiJegPba4,mystery shopping challenge *gone wrong* FT MY SISTER!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,158076,annierose,family
Ud0SYRtRi7U,the most annoying best friends reunite WEEK VLOG!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,132415,annierose,family
LTbwL3jPkY4,HUGE CLOSET CLEAN OUT! spring cleaning 101,7 years ago,UCHVSseA5eTTguk_o5InXu9w,190075,annierose,family
Phpyz2NY3g0,Your CRUSH doesn't like you back! How to deal with it! it gets real ep: 5,7 years ago,UCHVSseA5eTTguk_o5InXu9w,127252,annierose,family
hynLX9cCYjY,Fashion Nova teen HONEST review try on haul! is it worth it? *BUYER BEWARE*,7 years ago,UCHVSseA5eTTguk_o5InXu9w,173410,annierose,family
xd1D9xmemzk,beach house morning routine! Plus vlog part 2 spring break with my boyfriend,7 years ago,UCHVSseA5eTTguk_o5InXu9w,224129,annierose,family
eo9SxN8HP2o,First Spring Break with my Boyfriend VLOG! At a beach house for a week.,7 years ago,UCHVSseA5eTTguk_o5InXu9w,361227,annierose,family
S5VIcWqZEQU,STRESS how I deal!! It gets real ep:4,7 years ago,UCHVSseA5eTTguk_o5InXu9w,78934,annierose,family
VZ6r1THoxlo,I tried stores I've never been to!! American Eagle Outfitters Shopping & Haul Ep. 2,7 years ago,UCHVSseA5eTTguk_o5InXu9w,146438,annierose,family
gqkZ6fHiA0s,WEEK WITH MY BOYFRIEND VLOG!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,290940,annierose,family
NxVqKx2G5VE,Spring Break target shopping + packing VLOG!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,191893,annierose,family
71dFanbNSCY,TEEN GIRL STRUGGLES!! It gets real ep: 3,7 years ago,UCHVSseA5eTTguk_o5InXu9w,148751,annierose,family
tDEQ08cR5yA,SLEEPOVER SURPRISE WITH BFF!! Week vlog!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,253623,annierose,family
CfWfc6kAPp0,Busy MORNING ROUTINE | Get Productive with me!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,341713,annierose,family
_JLa1u4393A,becoming ARIANA GRANDE FOR A DAY! *trying the new starbucks drink*,7 years ago,UCHVSseA5eTTguk_o5InXu9w,135436,annierose,family
cSS2NGrkKug,friendship breakups + how to deal with them! it gets real EP: 2,7 years ago,UCHVSseA5eTTguk_o5InXu9w,301592,annierose,family
C3CpXyTYXC8,Plane Trip + FULL Playlist live vlog!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,142731,annierose,family
UWwOk4fk2UM,NAILS AND PACKING FOR PLAYLIST LIVE vlog | ANNIE ROSE,7 years ago,UCHVSseA5eTTguk_o5InXu9w,217270,annierose,family
YVsHq1FOvLU,SATISFYING UNBOXING + Buying a new camera!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,99608,annierose,family
DusmaUI4sUA,MY FIRST PERIOD STORYTIME!! It gets real Ep 1.,7 years ago,UCHVSseA5eTTguk_o5InXu9w,731689,annierose,family
JqjSzjsiFCk,SOMEONE STOLE MY $1000 CAMERA!! *storytime*,7 years ago,UCHVSseA5eTTguk_o5InXu9w,110628,annierose,family
Djt633E5niw,Meeting my BOYFRIEND! GRWM,7 years ago,UCHVSseA5eTTguk_o5InXu9w,232331,annierose,family
TojFvbpUUkU,Shopping at stores I never shop at!! SPRING 2019 Fashion Ep. 1,7 years ago,UCHVSseA5eTTguk_o5InXu9w,196469,annierose,family
wcLG_enpeXU,PLAYLIST LIVE CLOTHES SHOPPING VLOG!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,243474,annierose,family
awgux7JS2no,DRESS SHOPPING!! Glam grwm,7 years ago,UCHVSseA5eTTguk_o5InXu9w,127416,annierose,family
dB6_oKG2cgc,"I Tried Hair Extensions - how to buy, apply and style!",7 years ago,UCHVSseA5eTTguk_o5InXu9w,135190,annierose,family
D802Rnt7sQc,MY CURRENT MUSIC favs on Brat!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,108017,annierose,family
cwXHhLsU_-U,Valentines day surprise with HIM!!💖,7 years ago,UCHVSseA5eTTguk_o5InXu9w,251125,annierose,family
X4XILXDEyRQ,Shopping at stores I never shop at: Hollister HONEST REVIEW alert,7 years ago,UCHVSseA5eTTguk_o5InXu9w,196375,annierose,family
VszRfEOMzsc,ALL DAY ROUTINE! life with a big family,7 years ago,UCHVSseA5eTTguk_o5InXu9w,662511,annierose,family
P_SQyZdXAzU,"Decorating my closet studio! Shopping, HAUL, Transformation",7 years ago,UCHVSseA5eTTguk_o5InXu9w,145017,annierose,family
gYUU6lXsEsM,Valentine's Day Date Shopping CHALLENGE ft. Piper Rockelle,7 years ago,UCHVSseA5eTTguk_o5InXu9w,152139,annierose,family
bn4kfrAXO9M,"Afternoon routine Vlog! School, Singing, Hot tub, talking to YOU",7 years ago,UCHVSseA5eTTguk_o5InXu9w,286322,annierose,family
gdvUIeMGE9c,All nighter challenge + 24 hour closet challenge! Ft. Hope Marie,7 years ago,UCHVSseA5eTTguk_o5InXu9w,189119,annierose,family
skHl34YKi6M,Single vs Taken Valentine's Day MORNING ROUTINE,7 years ago,UCHVSseA5eTTguk_o5InXu9w,208344,annierose,family
fls_a_EXs6o,What traveling with Annie is really like *REALITY*,7 years ago,UCHVSseA5eTTguk_o5InXu9w,156130,annierose,family
jmii2u3HmKw,Valentine's Day Shopping for HIM in LA!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,201871,annierose,family
SS1dIo8wq6g,"I tried modeling in la w/ Piper Rockelle, Briana Roy and Jessalyn Grace",7 years ago,UCHVSseA5eTTguk_o5InXu9w,188874,annierose,family
sPpYxzpt8os,Packing and Plane Trip to LA! Beverly Hills hotel TOUR!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,267486,annierose,family
_v-tkYpM0qw,Birthday Morning in a HOTEL & Party Vlog Part 2,7 years ago,UCHVSseA5eTTguk_o5InXu9w,228388,annierose,family
FBA3b6ID4Bk,13TH BIRTHDAY SURPRISE HOTEL SUITE WITH BFFS!! birthday vlog PART 1,7 years ago,UCHVSseA5eTTguk_o5InXu9w,319820,annierose,family
YFWPYYMuzJw,what I got for my 13th birthday haul! + fashion try on,7 years ago,UCHVSseA5eTTguk_o5InXu9w,443380,annierose,family
GXf-NvQIBS0,13th birthday party shopping!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,260354,annierose,family
QDUEUoVt4Os,"2nd ear piercing, nails and SHOPPING! Birthday Makeover vlog",7 years ago,UCHVSseA5eTTguk_o5InXu9w,507162,annierose,family
DFB7xKt9oto,Surprising HIM!! Vlog,7 years ago,UCHVSseA5eTTguk_o5InXu9w,358198,annierose,family
Do-1VdY917s,What shopping with teen girls is REALLY like *Target Edition* FT Hope Marie,7 years ago,UCHVSseA5eTTguk_o5InXu9w,273135,annierose,family
4zHA8ZqhsRE,"Closet organization life hacks!! Cleaning, Shopping, Donating",7 years ago,UCHVSseA5eTTguk_o5InXu9w,188146,annierose,family
aDIjREa_mQk,READING ASSUMPTIONS ABOUT ME *TEA*,7 years ago,UCHVSseA5eTTguk_o5InXu9w,152796,annierose,family
0kCmEaMz_Tg,"I Tried Becoming Ariana Grande for a Day!! Fashion, Hair, Makeup",7 years ago,UCHVSseA5eTTguk_o5InXu9w,242290,annierose,family
kaLNA47LRZA,pulling an all nighter!!?! Unhealthy,7 years ago,UCHVSseA5eTTguk_o5InXu9w,657849,annierose,family
9ATmiEoQnmE,Name and Face Reveal! I am ready to share him with you! Vlog,7 years ago,UCHVSseA5eTTguk_o5InXu9w,577578,annierose,family
xw7ed5dID44,"Real Life Hotel Morning Routine, GRWM",7 years ago,UCHVSseA5eTTguk_o5InXu9w,161972,annierose,family
1CpTonK2AC8,"FULL Face of Beauty Guru Makeup! Jaclyn hill, James Charles+ Honest Review",7 years ago,UCHVSseA5eTTguk_o5InXu9w,194395,annierose,family
AKBbLCIpR4c,James Charles x Morphe Palette SOLD OUT Shopping! Driving Across Town to ULTA,7 years ago,UCHVSseA5eTTguk_o5InXu9w,154108,annierose,family
Isa2zPl4wc8,"Annie & Hope BFF ROUTINE - Sleepover, Target & Starbucks",7 years ago,UCHVSseA5eTTguk_o5InXu9w,321716,annierose,family
iisQvAM_DMA,What's on my NEW iphone XS MAX?! iphone Update and Review,7 years ago,UCHVSseA5eTTguk_o5InXu9w,579418,annierose,family
zvPQWq0CwHY,iPhone XS MAX shopping AND unboxing,7 years ago,UCHVSseA5eTTguk_o5InXu9w,2770273,annierose,family
D_UMQjAaV38,Organizing My IKEA Closet & Makeup Unboxing Vlog,7 years ago,UCHVSseA5eTTguk_o5InXu9w,134773,annierose,family
4yio-byXPJA,Pastel Winter Room Tour,7 years ago,UCHVSseA5eTTguk_o5InXu9w,268905,annierose,family
XFTJKxrB3js,HUGE Room Transformation Vlog! NEW BED! Winter Edition,7 years ago,UCHVSseA5eTTguk_o5InXu9w,421867,annierose,family
l9Z5wuTM-xw,Sleepover Movie with my BFF & Planning for the best 2019,7 years ago,UCHVSseA5eTTguk_o5InXu9w,107246,annierose,family
MorzFJnzGaw,"What I Got for Christmas 2018! HAUL Adidas, Pink, Apple, Topshop+",7 years ago,UCHVSseA5eTTguk_o5InXu9w,447170,annierose,family
3zfSwDoC-ug,It's the End! Gift Giving Eve with the Coles,7 years ago,UCHVSseA5eTTguk_o5InXu9w,112411,annierose,family
L8hYjEe2gaQ,Spa Night Getting Ready for Christmas! Another White Elephant Party!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,129617,annierose,family
nI3lzZOBO_s,"My PARTY, 'the boy' face reveal *NOT CLICKBAIT* BFF Gifts",7 years ago,UCHVSseA5eTTguk_o5InXu9w,194661,annierose,family
9tE2hW7DqdM,Shopping & Party Prep,7 years ago,UCHVSseA5eTTguk_o5InXu9w,101393,annierose,family
QNllB1NCal8,Party Outfit Shopping with my (CRAZY!) Sister no Parents!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,217397,annierose,family
zXKfL412Ztw,Best Day EVER! Going AGAIN to See....,7 years ago,UCHVSseA5eTTguk_o5InXu9w,152964,annierose,family
wOyJ6Vo7LBU,Last Minute Christmas Gift Guide,7 years ago,UCHVSseA5eTTguk_o5InXu9w,113418,annierose,family
qZo0HvWUNz4,Real life afternoon. Tween Life.,7 years ago,UCHVSseA5eTTguk_o5InXu9w,86373,annierose,family
FQLj-mEno20,bff surprise christmas GIFTS!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,135950,annierose,family
pFJRvcdUhiM,MORNING ROUTINE for Winter Break!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,271005,annierose,family
6dG3HFwp638,an explanation about 'the boy' so far,7 years ago,UCHVSseA5eTTguk_o5InXu9w,119232,annierose,family
RjCRxdzZg8I,Going to Meet ‘The Boy'..Road Trip with BFF!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,150687,annierose,family
taDj42nD93E,road trip Night Routine!! Haul and prep,7 years ago,UCHVSseA5eTTguk_o5InXu9w,184389,annierose,family
NW58zk2JhnE,Christmas Wishlist 2018!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,176417,annierose,family
9FmxG3Lmcd0,Day In My Life Getting an X-ray!!!!! Starbucks & BFFs,7 years ago,UCHVSseA5eTTguk_o5InXu9w,117578,annierose,family
fObYd_OMvwY,Shopping Date!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,107628,annierose,family
zGIFWFINIVg,Organizing my dream IKEA closet & Christmas Petite 'n Pretty GIVEAWAY,7 years ago,UCHVSseA5eTTguk_o5InXu9w,152414,annierose,family
EfF6OQkEiEk,being real - life is hard some days,7 years ago,UCHVSseA5eTTguk_o5InXu9w,142752,annierose,family
Yy0tjwqcJAU,ASMR for 24 hours CHALLENGE,7 years ago,UCHVSseA5eTTguk_o5InXu9w,95874,annierose,family
s7NguzwVdlU,School Morning Routine,7 years ago,UCHVSseA5eTTguk_o5InXu9w,164267,annierose,family
E1th3VuXDMI,My REAL Singing Voice (NO AUTO TUNE) & Teacher Gift Shopping!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,167727,annierose,family
PsrU8UzF7BE,"Tea Spilt, Icy Nails and Decorating Our Christmas Tree",7 years ago,UCHVSseA5eTTguk_o5InXu9w,166093,annierose,family
PEEyP0Vyubk,BIRTHDAY SURPRISE! Hiking in Austin!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,124655,annierose,family
iFCoGSRoDm4,Dear My Best Friend,7 years ago,UCHVSseA5eTTguk_o5InXu9w,126880,annierose,family
RcDx_frgDsE,13TH BIRTHDAY ROAD TRIP! BFF SLEEPOVER,7 years ago,UCHVSseA5eTTguk_o5InXu9w,319157,annierose,family
f9AR1NqCZTc,Christmas Tree Decor Shopping at Target + packing | Vlogmas Day1,7 years ago,UCHVSseA5eTTguk_o5InXu9w,191937,annierose,family
Lu8QTtyNgd4,bff sleepovers are the best,7 years ago,UCHVSseA5eTTguk_o5InXu9w,95441,annierose,family
tva7BSaHfr4,HAIR + MAKEUP + FASHION! Glam up GRWM,7 years ago,UCHVSseA5eTTguk_o5InXu9w,128439,annierose,family
r1g9Elz0bZA,Try on Haul Fashion Nova,7 years ago,UCHVSseA5eTTguk_o5InXu9w,237580,annierose,family
R-Snk-WXAlc,ROAD TRIP vlog! Hotel NIGHT ROUTINE,7 years ago,UCHVSseA5eTTguk_o5InXu9w,123044,annierose,family
fEmQpEcS5L0,I tried Emma Chamberlain High Key Clothing Line | Brutally Honest Review,7 years ago,UCHVSseA5eTTguk_o5InXu9w,181861,annierose,family
ugc4OrUTrvE,Starbucks Baristas pick my HOT drinks!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,92691,annierose,family
9Kv8w46t5kM,Black Friday Haul 2018,7 years ago,UCHVSseA5eTTguk_o5InXu9w,199815,annierose,family
w7dHBEuFobs,BLACK FRIDAY SHOPPING 2018! Ft. Hope Marie,7 years ago,UCHVSseA5eTTguk_o5InXu9w,621027,annierose,family
97A85t4cXt8,DAY IN MY LIFE : editing at a coffee shop (NO PARENTS) + hanging out with my bffs,7 years ago,UCHVSseA5eTTguk_o5InXu9w,133783,annierose,family
6ax0QfMsfyw,Wearing long acrylic nails FOR 24 HOURS!! *Christmas edition*,7 years ago,UCHVSseA5eTTguk_o5InXu9w,231495,annierose,family
xKaXDe-MLCU,Christmas Room Tour 2018,7 years ago,UCHVSseA5eTTguk_o5InXu9w,201179,annierose,family
Yd1wFl-mDKc,Best Christmas GIFT Ideas for BFFs | Gift Guide,7 years ago,UCHVSseA5eTTguk_o5InXu9w,241052,annierose,family
NVYodXL-1e0,ORGANIZING MY MAKEUP & MOVING FURNITURE!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,277485,annierose,family
2m0K7iDoBFY,CHRISTMAS ROOM SHOPPING!!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,178665,annierose,family
k-ZE_j2js2k,Unpack With Me! Unpacking Struggles,7 years ago,UCHVSseA5eTTguk_o5InXu9w,97582,annierose,family
y-ZU9s5TRag,Christmas Clothes Shopping in Ireland! + Traveling Home Vlog,7 years ago,UCHVSseA5eTTguk_o5InXu9w,152810,annierose,family
ToIAFOwXjiA,where it all began - international travel vlog,7 years ago,UCHVSseA5eTTguk_o5InXu9w,127571,annierose,family
8QvFdV4v5E8,12 year old on an international flight to a SURPRISE destination!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,197681,annierose,family
5NCSLIRxO7o,NIGHT ROUTINE BEFORE TRAVELING ON AN INTERNATIONAL FLIGHT!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,185015,annierose,family
A0i9JNGOvQU,Fashion Try on Haul + Packing for a SURPRISE Trip!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,125790,annierose,family
0PGzGJL-3Us,HOW WELL DO YOU KNOW ME?? ft THE SKORYS FUN CHALLENGE,7 years ago,UCHVSseA5eTTguk_o5InXu9w,71524,annierose,family
IHLcYuE3xbk,Natural Makeup Tutorial! 2 to an 8 Glow Up!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,127734,annierose,family
Ts4cznxWT4k,BEING ANNOYING IN TARGET WITH MY BFFS,7 years ago,UCHVSseA5eTTguk_o5InXu9w,198711,annierose,family
FpVrXTVqS_o,Drama with Annie LeBlanc Explained Mukbang Tea Spilt,7 years ago,UCHVSseA5eTTguk_o5InXu9w,718526,annierose,family
sURAJU-GB-4,Shopping in LA with Jenna Davis..kinda + FT. being delusional in the airport,7 years ago,UCHVSseA5eTTguk_o5InXu9w,129338,annierose,family
Y_6vfLjrw_Y,GRWM & Traveling to LA for Streamys 2018,7 years ago,UCHVSseA5eTTguk_o5InXu9w,186833,annierose,family
wft2F5gicYk,"Shopping Spree ALONE! Streamy, Fashion Try on HAUL",7 years ago,UCHVSseA5eTTguk_o5InXu9w,386322,annierose,family
1r9oU5_LVbI,GLAM CLOSET AND STUDIO TOUR!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,250492,annierose,family
lMMEuT1tRLg,ORGANIZING MY DREAM CLOSET!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,255914,annierose,family
cS6zXK2WbJo,DESIGNING MY DREAM CLOSET! First time in IKEA! EP.1,7 years ago,UCHVSseA5eTTguk_o5InXu9w,262088,annierose,family
TXrWcnN8XBg,ANNIE AND HOPE CANNOT STOP LAUGHING😂 NAILS & SLEEPOVER💅🏼,7 years ago,UCHVSseA5eTTguk_o5InXu9w,334379,annierose,family
BwwyygLyDvw,Types of Girls on Halloween 🤣,7 years ago,UCHVSseA5eTTguk_o5InXu9w,154621,annierose,family
uCzQ7fdic98,BFF Picks My Halloween Costume!!! 🎃BFF Shopping Challenge,7 years ago,UCHVSseA5eTTguk_o5InXu9w,133444,annierose,family
bpZUfEITegI,School Week Afternoon Routine + Satisfying Unboxing of my NEW Vlog Camera!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,163294,annierose,family
XvTG7lIQSPg,TESTING FALL ROMWE CLOTHES UNDER $10,7 years ago,UCHVSseA5eTTguk_o5InXu9w,207063,annierose,family
ekBFdFekaFM,BFF Halloween Sleepover!! GIRL'S NIGHT Vlog,7 years ago,UCHVSseA5eTTguk_o5InXu9w,226500,annierose,family
Fn-ILx6az9o,I Tried ASMR Halloween Edition,7 years ago,UCHVSseA5eTTguk_o5InXu9w,145960,annierose,family
uHsI2hyOspw,24 Hours In a Fort Challenge - Halloween Edition,7 years ago,UCHVSseA5eTTguk_o5InXu9w,110223,annierose,family
Ms_XOibjtsQ,HALLOWEEN SHOPPING AT TARGET!! + meeting my sister's BOYFRIEND FOR THE FIRST TIME!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,150394,annierose,family
g2AHy47wOrA,FALL MORNING Routine 🍁🛏,7 years ago,UCHVSseA5eTTguk_o5InXu9w,174016,annierose,family
5jLlL979Cv4,I Tried ALL the fall starbucks drinks 🍁☕️,7 years ago,UCHVSseA5eTTguk_o5InXu9w,101095,annierose,family
Nt7aURAFDx0,Halloween Costume ideas from your CLOSET!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,128365,annierose,family
fd5N4RzjGns,FIRST TIME I tried Horse Lessons Ft. Halle & Rosa,7 years ago,UCHVSseA5eTTguk_o5InXu9w,130864,annierose,family
CSYNV_ti0zA,Fall room TOUR 2018,7 years ago,UCHVSseA5eTTguk_o5InXu9w,145823,annierose,family
TXAaIfPPTYI,Shopping and Decorating My Fall Room,7 years ago,UCHVSseA5eTTguk_o5InXu9w,212198,annierose,family
kjRrfgM2Klk,FLYING AT 1am!!!! Red Eye Travel VLOG,7 years ago,UCHVSseA5eTTguk_o5InXu9w,108829,annierose,family
-qDreBlD4r0,COME WITH ME & my YouTube BFFs to CVXlive 2018 | FULL 2 day EXPERIENCE,7 years ago,UCHVSseA5eTTguk_o5InXu9w,97394,annierose,family
G2p0UViFn4I,FALL Fashion HAUL &  Everyday Outfit ideas,7 years ago,UCHVSseA5eTTguk_o5InXu9w,117406,annierose,family
7wzHLL60hWM,Traveling and Shopping in Las Vegas!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,175726,annierose,family
1kIzF8Yywao,FIRST TIME I TRIED MODELING IN LA!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,169967,annierose,family
3fkv7DaO7dw,Packing and Traveling to LA for My First Modeling Job,7 years ago,UCHVSseA5eTTguk_o5InXu9w,192303,annierose,family
cpVBwwSRWwM,SHOPPING FOR FALL AND CVX LIVE!! Shopping vlog,7 years ago,UCHVSseA5eTTguk_o5InXu9w,181490,annierose,family
5lh9VPWUTEw,OMG!!! This is crazy big NEWS announcement!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,61522,annierose,family
opAeQfLTZ0M,How Girls Get Ready for FALL!!🍁,7 years ago,UCHVSseA5eTTguk_o5InXu9w,122787,annierose,family
NVRXZkZCOI8,"A Routine Week VLOG 😎 Unpacking, Shopping, Sleepover and Starbucks at Target",7 years ago,UCHVSseA5eTTguk_o5InXu9w,395279,annierose,family
Qrhcc02tLmY,Hotel Morning ROUTINE! New York edition+giveaway winners!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,133332,annierose,family
9rzoMQkbDX8,SHOPPING for an ASMR Mic!! +NEW YORK CITY ASMR!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,85802,annierose,family
ROwINYvv-QM,School in a Hotel & Airport!! ✈️🏢✏️,7 years ago,UCHVSseA5eTTguk_o5InXu9w,158230,annierose,family
-kgWeLZCeOE,I Let Starbucks Baristas Pick My Drinks for a WEEK! *NYC EDITION!*,7 years ago,UCHVSseA5eTTguk_o5InXu9w,319127,annierose,family
Pxfu3GFTHzQ,SHOPPING in New York! I found a new store!!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,224135,annierose,family
Ri--AYdw52c,FLYING TO NEW YORK... we almost missed our flight!,7 years ago,UCHVSseA5eTTguk_o5InXu9w,164966,annierose,family
CuYMeiugu_A,PACKING FOR NEW YORK ✈️,7 years ago,UCHVSseA5eTTguk_o5InXu9w,240089,annierose,family
7vqux-Cbql8,"SHOPPING, HAIR, NAILS! Haul 💅🏼Getting Ready for NEW YORK",7 years ago,UCHVSseA5eTTguk_o5InXu9w,228075,annierose,family
IRR4wV3pqkk,OMG..Super FUN announcement!! I’m going to...,7 years ago,UCHVSseA5eTTguk_o5InXu9w,93893,annierose,family
_NDvtS_Gmfk,My FIRST WEEK Back to School 📚VLOG + Scribble Stuff Giveaway 👀,7 years ago,UCHVSseA5eTTguk_o5InXu9w,160588,annierose,family
0ZY8D4WP2YQ,Random SHOPPING Challenge INSTAGRAM vs TWITTER ✏️School Edition,7 years ago,UCHVSseA5eTTguk_o5InXu9w,121308,annierose,family
UuQPHAgv1OY,My New School Night Routine 📚,7 years ago,UCHVSseA5eTTguk_o5InXu9w,302461,annierose,family
MuNCbrpazVg,Afternoon Target Shopping with Annie (non-copyrighted version),7 years ago,UCHVSseA5eTTguk_o5InXu9w,120363,annierose,family
hgls-UjFfCQ,"Afternoon Target Shopping with Annie! (Original version, with Paul Bros edited out!!)",7 years ago,UCHVSseA5eTTguk_o5InXu9w,115319,annierose,family
iwV1Ml3E8VE,SHOPPING FOR 2 $400 APPLE WATCHES! ASMR UNBOXING VLOG & GIVEAWAY *WATERPROOF TESTED*,7 years ago,UCHVSseA5eTTguk_o5InXu9w,162071,annierose,family
