channel,category,is_family,viral_video_idx,viral_views,pre_drift_mean,post_drift_mean,drift_change
dailybumps,family,1,984,13165480,0.14211653,0.19222619,0.050109655
dailybumps,family,1,1000,13035434,0.15776217,0.10405531,-0.053706862
dailybumps,family,1,1009,23010224,0.120442376,0.1757718,0.055329427
dailybumps,family,1,1010,12948768,0.122666456,0.19213517,0.069468714
dailybumps,family,1,1017,137822227,0.1330677,0.19261643,0.059548736
dailybumps,family,1,1022,22032483,0.19956239,0.1484079,-0.05115448
dailybumps,family,1,1025,19854724,0.2098305,0.15716791,-0.05266258
dailybumps,family,1,1058,12194022,0.20127062,0.17460199,-0.026668638
dailybumps,family,1,1070,16175492,0.16109952,0.12664075,-0.03445877
dailybumps,family,1,1071,16767301,0.14935225,0.10987036,-0.039481893
dailybumps,family,1,1121,11270127,0.15265867,0.166476,0.013817325
dailybumps,family,1,1155,9092518,0.11068889,0.12205257,0.011363685
dailybumps,family,1,1189,14868577,0.11382659,0.10432504,-0.009501547
dailybumps,family,1,1190,9413961,0.12958236,0.097652905,-0.031929456
dailybumps,family,1,1205,20142775,0.051510345,0.095687464,0.04417712
dailybumps,family,1,1209,12231640,0.083906576,0.12646918,0.042562604
dailybumps,family,1,1213,18939012,0.090665266,0.14808144,0.05741617
dailybumps,family,1,1235,20374486,0.10404514,0.1292019,0.025156766
dailybumps,family,1,1237,10614366,0.11618072,0.1464682,0.03028749
dailybumps,family,1,1273,44962977,0.10968963,0.14257488,0.032885246
dailybumps,family,1,1280,12746661,0.11958258,0.17436728,0.0547847
dailybumps,family,1,1287,45181879,0.14053246,0.13461368,-0.005918786
dailybumps,family,1,1289,16744105,0.18524392,0.10871039,-0.076533526
dailybumps,family,1,1290,16058986,0.17241542,0.112186156,-0.060229264
dailybumps,family,1,1308,15972252,0.14910641,0.17574933,0.026642919
dailybumps,family,1,1310,11064939,0.17849119,0.18770817,0.009216979
dailybumps,family,1,1328,11657783,0.19551818,0.09455993,-0.10095825
dailybumps,family,1,1377,21274043,0.16477266,0.17284492,0.008072257
dailybumps,family,1,1382,10998762,0.13973159,0.14676057,0.007028982
dailybumps,family,1,1383,21127588,0.14817736,0.14576897,-0.0024083853
dailybumps,family,1,1389,10875403,0.17222987,0.09304915,-0.07918072
dailybumps,family,1,1404,10668246,0.10790552,0.17753926,0.06963374
dailybumps,family,1,1429,9332569,0.028055599,0.13957673,0.11152113
dailybumps,family,1,1434,9978316,0.105687,0.19394627,0.08825927
dailybumps,family,1,1438,18049633,0.11563474,0.19489159,0.07925685
dailybumps,family,1,1500,11556279,0.14744635,0.18335521,0.035908863
dailybumps,family,1,1551,13927460,0.12473673,0.17313582,0.04839909
dailybumps,family,1,1594,12649994,0.17804122,0.12980983,-0.048231393
dailybumps,family,1,1654,19525384,0.105078146,0.15361515,0.048537
dailybumps,family,1,1656,11904129,0.09850484,0.15378304,0.055278197
dailybumps,family,1,1733,9415336,0.14106926,0.17023441,0.029165149
dailybumps,family,1,1744,15127233,0.17023441,0.14646965,-0.02376476
dailybumps,family,1,1750,27287699,0.18055718,0.19749916,0.01694198
dailybumps,family,1,1783,9815179,0.03693205,0.14893496,0.11200291
dailybumps,family,1,1786,9079228,0.092165306,0.10354699,0.011381686
dailybumps,family,1,1795,9722782,0.14163277,0.08509932,-0.05653345
dailybumps,family,1,1879,11418373,0.127046,0.15316942,0.02612342
dailybumps,family,1,1947,9546934,0.1490506,0.13425885,-0.014791742
dailybumps,family,1,1956,12091920,0.12407388,0.18363102,0.05955714
dailybumps,family,1,1960,10168284,0.15331101,0.1849667,0.031655684
dailybumps,family,1,1961,14545218,0.18488301,0.19324996,0.008366942
dailybumps,family,1,1966,10497420,0.16809884,0.16531233,-0.0027865022
dailybumps,family,1,1981,11452844,0.14739326,0.19191924,0.04452598
dailybumps,family,1,2009,15244532,0.18792935,0.16820417,-0.019725174
dailybumps,family,1,2014,9287300,0.16195782,0.1980124,0.03605458
dailybumps,family,1,2529,22255527,0.08219163,0.046861194,-0.035330437
dailybumps,family,1,2753,10570868,0.07006966,0.082353234,0.012283571
dailybumps,family,1,2985,12350222,0.20895514,0.11246359,-0.096491545
daviddobrik,adult,0,269,28034744,0.18483666,0.11170204,-0.073134616
daviddobrik,adult,0,355,40991181,0.15509135,0.2523321,0.097240746
daviddobrik,adult,0,424,29439512,0.18761316,0.14602974,-0.04158342
daviddobrik,adult,0,429,31916691,0.15976658,0.18301676,0.023250178
daviddobrik,adult,0,439,38287847,0.17805268,0.16633569,-0.011716992
daviddobrik,adult,0,446,28858662,0.18594076,0.17032823,-0.015612528
daviddobrik,adult,0,451,31660272,0.16980189,0.14998354,-0.01981835
daviddobrik,adult,0,454,31514218,0.17284134,0.14247406,-0.030367285
daviddobrik,adult,0,458,27959955,0.17635581,0.21295226,0.036596447
daviddobrik,adult,0,467,27685216,0.18970734,0.21173501,0.022027671
daviddobrik,adult,0,470,36363786,0.21847577,0.24183936,0.02336359
daviddobrik,adult,0,475,37585190,0.26119348,0.15152581,-0.10966767
daviddobrik,adult,0,482,28598933,0.2188392,0.12269386,-0.09614534
daviddobrik,adult,0,496,37831543,0.13408962,0.13725767,0.0031680465
daviddobrik,adult,0,497,30643684,0.110567525,0.1509785,0.04041098
daviddobrik,adult,0,506,34521802,0.11552434,0.16777566,0.052251324
daviddobrik,adult,0,507,37205245,0.13725767,0.15622377,0.018966109
daviddobrik,adult,0,515,31596508,0.17654243,0.16866907,-0.007873356
drewbinsky,adult,0,53,6663662,-0.056379862,-0.036092304,0.020287558
drewbinsky,adult,0,66,7385629,-0.041841764,-0.032045808,0.009795956
drewbinsky,adult,0,150,8137276,-0.061202925,-0.030232836,0.03097009
drewbinsky,adult,0,230,6140736,-0.024171878,-0.0757263,-0.051554423
drewbinsky,adult,0,363,6517524,-0.048057538,-0.046190742,0.0018667951
drewbinsky,adult,0,389,7207096,-0.027279356,0.0049236654,0.032203022
drewbinsky,adult,0,424,7434476,0.015344525,0.034562163,0.019217638
drewbinsky,adult,0,427,10168803,0.007776676,0.051350098,0.04357342
drewbinsky,adult,0,510,21468132,0.01764099,0.017744549,0.000103559345
drewbinsky,adult,0,525,8231449,0.022499314,-0.0021171197,-0.024616433
drewbinsky,adult,0,558,8776607,-0.015177625,-0.015234502,-5.68768e-05
drewbinsky,adult,0,570,18787490,-0.016705805,0.009409872,0.026115678
drewbinsky,adult,0,574,6267518,-0.008132344,0.032480728,0.04061307
drewbinsky,adult,0,641,10252768,-0.0040313434,-0.02134557,-0.017314227
drewbinsky,adult,0,737,13792539,-0.058067005,-0.013906563,0.04416044
drewbinsky,adult,0,761,8722556,-0.061275654,0.0072693527,0.068545006
drewbinsky,adult,0,835,7192391,0.0018664043,0.009483622,0.007617218
drewbinsky,adult,0,845,8870801,0.00874926,0.047520615,0.038771354
drewbinsky,adult,0,942,27811866,0.0076213875,-0.003997475,-0.011618862
drewbinsky,adult,0,943,6763308,0.0032705232,-0.015406678,-0.018677201
drewbinsky,adult,0,945,17221122,0.024026567,-0.03420904,-0.058235608
drewbinsky,adult,0,997,18357029,-0.023460954,0.006982199,0.030443154
drewbinsky,adult,0,1003,24616208,-0.02235853,-0.038186084,-0.015827555
drewbinsky,adult,0,1007,7865613,0.010943946,-0.012001755,-0.022945702
drewbinsky,adult,0,1016,9905168,-0.04865432,0.004401157,0.05305548
drewbinsky,adult,0,1038,14475084,0.0062768934,0.02436113,0.018084235
drewbinsky,adult,0,1049,8380011,0.02436113,0.023110848,-0.0012502819
drewbinsky,adult,0,1051,6235649,0.014679241,0.042574894,0.027895652
drewbinsky,adult,0,1062,7035970,0.042574894,0.041462447,-0.0011124462
drewbinsky,adult,0,1073,7394166,0.041462447,0.007411018,-0.03405143
drewbinsky,adult,0,1078,6619669,0.04296251,-0.0073229284,-0.05028544
drewbinsky,adult,0,1079,7791549,0.042575333,-0.014549961,-0.057125293
drewbinsky,adult,0,1080,12562922,0.04228144,-0.0067930324,-0.049074475
drewbinsky,adult,0,1082,11640491,0.019495288,-0.0029903345,-0.022485623
drewbinsky,adult,0,1090,16143758,-0.014549961,0.009180298,0.02373026
drewbinsky,adult,0,1093,6396285,-0.0029903345,-0.0040906155,-0.001100281
drewbinsky,adult,0,1097,7009766,0.017665887,-0.039206397,-0.056872286
drewbinsky,adult,0,1106,7068098,-0.019168487,-0.027116377,-0.00794789
drewbinsky,adult,0,1109,12705394,-0.036051266,-0.021052316,0.01499895
drewbinsky,adult,0,1116,11716706,-0.03551196,-0.06545015,-0.029938187
drewbinsky,adult,0,1119,17885605,-0.03913015,-0.05544735,-0.0163172
drewbinsky,adult,0,1124,7452735,-0.03208953,-0.017186433,0.014903098
drewbinsky,adult,0,1130,8713988,-0.05544735,-0.011717296,0.043730054
drewbinsky,adult,0,1136,6658209,-0.011273451,-0.046187833,-0.03491438
drewbinsky,adult,0,1155,16095282,-0.009900995,0.006687013,0.016588008
drewbinsky,adult,0,1157,7457381,-0.005892109,0.023544196,0.029436305
drewbinsky,adult,0,1169,8827647,0.027626563,0.0074614934,-0.020165069
drewbinsky,adult,0,1177,8236697,0.0047917804,0.020870518,0.016078737
drewbinsky,adult,0,1178,10504596,-0.00031054617,0.024405172,0.024715718
drewbinsky,adult,0,1182,8639151,0.026598206,0.027171874,0.0005736686
drewbinsky,adult,0,1186,15861551,0.0063810498,0.052883305,0.046502255
drewbinsky,adult,0,1194,10293441,0.03641292,0.04596204,0.009549119
drewbinsky,adult,0,1206,11305864,0.041785635,0.0003120713,-0.041473564
drewbinsky,adult,0,1226,8023673,0.042094857,0.02333329,-0.018761566
drewbinsky,adult,0,1239,7693160,0.018929204,0.035980526,0.017051322
dude_perfect,adult,0,56,147765547,0.06596987,0.0023992234,-0.06357065
dude_perfect,adult,0,86,223844961,0.021525903,-0.008937591,-0.030463494
dude_perfect,adult,0,109,239968025,0.042889304,-0.024116213,-0.067005515
dude_perfect,adult,0,136,173301705,0.019825544,-0.05341246,-0.073238
dude_perfect,adult,0,145,325384760,-0.065376624,0.033790223,0.09916685
dude_perfect,adult,0,149,253786720,-0.018269733,0.023565602,0.041835334
dude_perfect,adult,0,151,183678751,-0.0028247535,0.03202499,0.034849744
dude_perfect,adult,0,152,218043259,0.015113947,0.042539768,0.027425822
dude_perfect,adult,0,153,183304700,0.008832555,0.03468535,0.025852796
dude_perfect,adult,0,156,259182556,0.033790223,0.01815871,-0.015631514
dude_perfect,adult,0,163,605927931,0.042539768,0.036458842,-0.0060809255
dude_perfect,adult,0,168,333052949,0.01616821,0.03989816,0.02372995
dude_perfect,adult,0,180,174633108,0.043580133,-0.02178641,-0.065366544
dude_perfect,adult,0,195,187936274,-0.03016054,0.070666224,0.10082676
dude_perfect,adult,0,291,170440743,0.034597885,0.00722488,-0.027373005
dude_perfect,adult,0,313,186961641,-0.007592492,0.057902027,0.06549452
dude_perfect,adult,0,414,154379029,0.0158161,0.027783062,0.011966962
dude_perfect,adult,0,432,281124949,0.062356282,0.054257877,-0.008098405
ehbee,family,1,65,32464312,0.083381,0.040672608,-0.04270839
ehbee,family,1,99,37458900,0.12122102,0.07925655,-0.04196447
ehbee,family,1,343,24537468,0.100058,0.09596352,-0.004094474
ehbee,family,1,411,106791768,0.1471994,0.10293428,-0.04426513
ehbee,family,1,420,26663664,0.12032946,0.08016976,-0.040159702
ehbee,family,1,429,40081629,0.08187584,0.18945888,0.10758304
ehbee,family,1,431,17712989,0.08016976,0.18056837,0.10039861
ehbee,family,1,437,20292387,0.17929405,0.1060407,-0.07325335
ehbee,family,1,451,18968276,0.1031093,0.11914289,0.01603359
ehbee,family,1,470,41076742,0.11278526,0.099774,-0.013011254
ehbee,family,1,479,20107835,0.09101734,0.14039505,0.049377702
ehbee,family,1,494,45971573,0.1277312,0.11167475,-0.016056456
ehbee,family,1,495,24755244,0.12678269,0.12226565,-0.0045170337
ehbee,family,1,560,18197759,0.1575727,0.122208394,-0.035364307
ehbee,family,1,568,104388919,0.13365357,0.09157425,-0.042079315
ehbee,family,1,570,27784439,0.1253424,0.10183567,-0.02350673
ehbee,family,1,578,63491408,0.09406562,0.09180913,-0.0022564903
ehbee,family,1,584,27651165,0.069513544,0.11069603,0.04118249
ehbee,family,1,607,26022824,0.07210408,0.07064146,-0.0014626235
ehbee,family,1,613,48328240,0.082799844,0.06033684,-0.022463005
ehbee,family,1,628,44978575,0.035947606,0.19136253,0.15541492
ehbee,family,1,847,48559788,0.07706597,0.10158809,0.024522126
ehbee,family,1,858,28227636,0.10158809,0.09944111,-0.0021469817
ehbee,family,1,868,20568335,0.084627375,0.13337381,0.048746437
ehbee,family,1,905,25686640,0.08327915,0.14213803,0.058858886
ehbee,family,1,923,20113120,0.09587867,0.1282344,0.032355733
ehbee,family,1,928,28614784,0.08927209,0.14689222,0.05762013
ehbee,family,1,961,42237270,0.20247908,0.12113036,-0.08134872
ehbee,family,1,988,62648521,0.049642853,0.15774933,0.10810647
ehbee,family,1,1137,19753746,0.09386373,0.14223997,0.04837624
emmachamberlain,adult,0,122,16447221,0.028422495,0.06806646,0.039643966
emmachamberlain,adult,0,129,15582948,0.07864688,0.020555032,-0.05809185
emmachamberlain,adult,0,130,25562980,0.10320004,0.014763659,-0.08843638
emmachamberlain,adult,0,133,15287947,0.06806646,0.0042800475,-0.06378642
emmachamberlain,adult,0,138,41283108,0.03760379,0.010670101,-0.02693369
emmachamberlain,adult,0,139,17444395,0.029518057,0.022406157,-0.0071118996
emmachamberlain,adult,0,145,34226921,-0.018568328,0.035899304,0.054467633
emmachamberlain,adult,0,160,14425360,0.036035948,0.018634707,-0.01740124
emmachamberlain,adult,0,164,17021149,0.006584174,0.010037678,0.0034535043
emmachamberlain,adult,0,169,14867227,0.014193969,0.025583973,0.011390004
everleighrose,family,1,24,84052414,0.086271346,0.08457924,-0.0016921088
everleighrose,family,1,28,23496154,0.075773574,0.08785398,0.012080409
everleighrose,family,1,36,35495698,0.0939304,0.18020996,0.08627956
everleighrose,family,1,116,40758499,0.05068198,0.1350333,0.084351316
familyfizz,family,1,135,8480358,0.21800213,0.17207389,-0.04592824
familyfizz,family,1,878,9689767,0.14442155,0.22558694,0.08116539
familyfizz,family,1,879,11666381,0.15175109,0.21972153,0.06797044
familyfizz,family,1,930,11639827,0.17588815,0.19803643,0.022148281
familyfizz,family,1,1120,9020872,0.19417366,0.1690444,-0.025129259
familyfizz,family,1,1126,14423023,0.1643063,0.18155079,0.017244488
familyfizz,family,1,1272,132089595,0.14911327,0.12778369,-0.021329582
familyfizz,family,1,1279,8375279,0.14288116,0.08906604,-0.05381511
familyfizz,family,1,1304,22378100,0.11743069,0.1512576,0.033826917
familyfunpack,family,1,30,133402933,0.15443483,0.16254167,0.008106843
familyfunpack,family,1,94,151194537,0.17380545,0.14587113,-0.027934313
familyfunpack,family,1,134,45308715,0.1490354,0.16529652,0.01626113
familyfunpack,family,1,147,114481302,0.17817838,0.1419248,-0.036253586
familyfunpack,family,1,151,316748417,0.20311837,0.08981111,-0.11330726
familyfunpack,family,1,161,60180281,0.079503044,0.13138941,0.051886365
familyfunpack,family,1,186,45874404,0.11337125,0.12331621,0.0099449605
familyfunpack,family,1,202,79963798,0.124173716,0.07601773,-0.048155986
familyfunpack,family,1,203,52464624,0.122893825,0.095285796,-0.02760803
familyfunpack,family,1,230,155108000,0.14329363,0.0908526,-0.05244103
familyfunpack,family,1,235,67256852,0.07799426,0.061804395,-0.016189862
familyfunpack,family,1,237,630068749,0.09012015,0.071288295,-0.018831857
familyfunpack,family,1,248,218044226,0.071288295,0.14098117,0.06969287
familyfunpack,family,1,253,78700851,0.12290188,0.13965318,0.016751297
familyfunpack,family,1,257,76777063,0.1255276,0.13653784,0.01101023
familyfunpack,family,1,272,127384284,0.123808265,0.12314272,-0.00066554546
familyfunpack,family,1,309,79287661,0.12215618,0.110560335,-0.011595845
familyfunpack,family,1,313,236306437,0.11341049,0.07564092,-0.03776957
familyfunpack,family,1,317,60144695,0.13793953,0.057345342,-0.08059418
familyfunpack,family,1,323,133699001,0.08390101,0.056293122,-0.027607888
familyfunpack,family,1,326,297983305,0.064710096,0.06481954,0.00010944158
familyfunpack,family,1,345,181631880,0.109515,0.10647003,-0.0030449629
familyfunpack,family,1,350,104043343,0.032596774,0.13893542,0.10633864
familyfunpack,family,1,358,70191600,0.11724633,0.10141659,-0.015829742
familyfunpack,family,1,369,98223512,0.10141659,-0.021260897,-0.12267748
familyfunpack,family,1,387,375253377,0.03151787,0.08495532,0.05343745
familyfunpack,family,1,415,48885756,0.08446183,0.15931246,0.07485063
familyfunpack,family,1,417,82315530,0.13435303,0.16458276,0.030229732
familyfunpack,family,1,424,71522988,0.13882956,0.12611905,-0.012710512
familyfunpack,family,1,434,157534756,0.118354715,0.104467824,-0.013886891
familyfunpack,family,1,442,60085413,0.1352824,0.086537644,-0.048744753
familyfunpack,family,1,445,71682057,0.104467824,0.07574999,-0.02871783
familyfunpack,family,1,447,84974587,0.099250376,0.09846087,-0.0007895082
familyfunpack,family,1,453,94386189,0.086537644,0.12569335,0.039155707
familyfunpack,family,1,467,68304291,0.09586666,0.000639689,-0.095226966
familyfunpack,family,1,469,82443655,0.07955243,-0.002966456,-0.08251888
familyfunpack,family,1,494,50024496,0.06468262,0.042396612,-0.022286005
familyfunpack,family,1,505,62311356,0.042396612,0.06865345,0.026256837
familyfunpack,family,1,506,54331471,0.042955883,0.088897504,0.04594162
familyfunpack,family,1,528,79573537,0.08542936,0.092180796,0.006751433
familyfunpack,family,1,532,54557825,0.044179406,0.085456446,0.04127704
familyfunpack,family,1,542,47362200,0.08564355,0.05629792,-0.029345632
familyfunpack,family,1,558,94936483,0.08419527,0.108492896,0.024297625
familyfunpack,family,1,574,70825857,0.1367447,0.08049536,-0.056249335
familyfunpack,family,1,586,57091676,0.11455493,0.09686826,-0.017686665
familyfunpack,family,1,603,46820762,0.036090374,0.12195486,0.085864484
familyfunpack,family,1,617,126406271,0.10661878,0.063782424,-0.042836353
familyfunpack,family,1,637,124999979,0.09394822,0.1276594,0.033711173
familyfunpack,family,1,668,83401154,0.11781695,0.06960928,-0.04820767
familyfunpack,family,1,674,72139435,0.10016962,0.0670474,-0.03312222
familyfunpack,family,1,710,47370649,0.087674916,0.122146174,0.03447126
familyfunpack,family,1,750,76717410,0.05969168,0.10362567,0.04393399
familyfunpack,family,1,756,51665738,0.093790814,0.09765717,0.0038663521
familyfunpack,family,1,757,86049782,0.09160225,0.10058837,0.008986115
familyfunpack,family,1,770,47067281,0.0626194,0.07005367,0.007434264
familyfunpack,family,1,836,89710696,0.057526875,0.07352829,0.016001415
familyfunpack,family,1,876,133048553,0.07837182,0.13001972,0.0516479
familyfunpack,family,1,883,186423041,0.12435559,0.10344015,-0.020915441
familyfunpack,family,1,902,135733201,0.107203856,0.068335384,-0.038868472
familyfunpack,family,1,1248,46803300,0.09855379,0.16256332,0.06400953
familyfunpack,family,1,1692,49999184,0.10169639,0.08386819,-0.017828196
grahamstephan,adult,0,293,8689619,-0.011117945,-0.03208895,-0.020971004
grahamstephan,adult,0,811,28218692,0.0369837,0.028759604,-0.008224094
grahamstephan,adult,0,825,48080657,0.012345951,-0.01650161,-0.02884756
grahamstephan,adult,0,836,9849936,-0.01650161,-0.004725642,0.011775967
grahamstephan,adult,0,846,46274370,0.002277507,0.02634275,0.024065243
grahamstephan,adult,0,854,10655726,0.0075611486,0.020731244,0.013170095
grahamstephan,adult,0,864,7895295,0.026484132,0.014901149,-0.011582983
grahamstephan,adult,0,872,8248909,0.0070051416,0.031061819,0.024056677
grahamstephan,adult,0,883,8721100,0.031061819,0.005932875,-0.025128944
grahamstephan,adult,0,885,8156890,0.013000095,0.013094043,9.3948096e-05
grahamstephan,adult,0,897,7750934,0.019848267,0.039321277,0.01947301
